Title,Author,Date,Excerpt,Excerpt_cleaned,Excerpt_tokens,polarity,sentiment
Outsourcing can cut Nigeria’s drug import by 25%,Temitayo Ayetoto-Oladehinde,"Jun 01, 2021",Nigeria can productively engage about 60 percent of its under-utilized pharmaceutical manufacturing capacity and cut importation of pharmaceutical products by...,nigeria productively engage 60 percent underutilized pharmaceutical manufacturing capacity cut importation pharmaceutical product,"['nigeria', 'productively', 'engage', '60', 'percent', 'underutilized', 'pharmaceutical', 'manufacturing', 'capacity', 'cut', 'importation', 'pharmaceutical', 'product']",0.0,Neutral
MTN agent banking rollout in SA test run for Nigeria,Frank Eleanya,"Jun 01, 2021","Mobile network operator MTN may not have a Payment Service Bank (PSB) licence in Nigeria just yet, but in South...",mobile network operator mtn may payment service bank psb licence nigeria yet south,"['mobile', 'network', 'operator', 'mtn', 'may', 'payment', 'service', 'bank', 'psb', 'licence', 'nigeria', 'yet', 'south']",0.0,Neutral
Half of marginal field bidders cannot pay signature bonuses,Isaac Anyaogu,"Jun 01, 2021",Only half of the about 161 companies that qualified to bid for marginal fields are able to pay the signature...,half 161 company qualified bid marginal field able pay signature,"['half', '161', 'company', 'qualified', 'bid', 'marginal', 'field', 'able', 'pay', 'signature']",0.16666666666666669,Positive
Nigeria continues to snub its human capital in chase of shadows,Lolade Akinmurele,"Jun 01, 2021","Nigeria has a demographic advantage that some other countries would wish for, just ask China. China will allow all couples...",nigeria demographic advantage country would wish ask china china allow couple,"['nigeria', 'demographic', 'advantage', 'country', 'would', 'wish', 'ask', 'china', 'china', 'allow', 'couple']",0.0,Neutral
Is Nigeria on a self-destruct mission?,Zebulon Agomuo,"Jun 01, 2021",Every reasonable and responsible citizen or organisation in Nigeria should be concerned about the goings-on in the country these days....,every reasonable responsible citizen organisation nigeria concerned goingson country day,"['every', 'reasonable', 'responsible', 'citizen', 'organisation', 'nigeria', 'concerned', 'goingson', 'country', 'day']",0.2,Positive
"Six years under Buhari, Nigeria turning the corner on gas",Isaac Anyaogu,"Jun 01, 2021","In a government where wins are few and far between, the Buhari government’s policies to deepen gas use, though not...",government win far buhari government ’ policy deepen gas use though,"['government', 'win', 'far', 'buhari', 'government', '’', 'policy', 'deepen', 'gas', 'use', 'though']",0.45,Positive
Is crypto the future of money?,Mercy Ayodele,"May 31, 2021","Imagine walking into your favourite clothing store and after shopping for some outfits, you are told the price is 0.00062...",imagine walking favourite clothing store shopping outfit told price 000062,"['imagine', 'walking', 'favourite', 'clothing', 'store', 'shopping', 'outfit', 'told', 'price', '000062']",0.0,Neutral
Nigeria’s NAFEX adoption may be long walk from full unification,Okafor Endurance,"May 31, 2021",The move by the Central Bank of Nigeria (CBN) last Tuesday that saw the regulator adopt the NAFEX rate of...,move central bank nigeria cbn last tuesday saw regulator adopt nafex rate,"['move', 'central', 'bank', 'nigeria', 'cbn', 'last', 'tuesday', 'saw', 'regulator', 'adopt', 'nafex', 'rate']",0.0,Neutral
"You have your customer’s attention, here’s how to use it",Mercy Ayodele,"May 31, 2021","Creating value, engaging with customers and understanding data are key ways experts have said brands can keep customers attention in...",creating value engaging customer understanding data key way expert said brand keep customer attention,"['creating', 'value', 'engaging', 'customer', 'understanding', 'data', 'key', 'way', 'expert', 'said', 'brand', 'keep', 'customer', 'attention']",0.2,Positive
"Crusader Sterling, ARM, Premium lead other PFAs in Fund II unit price",Modestus Anaesoronye,"May 30, 2021","As of May 14, 2021, Crusader Sterling Pensions, ARM Pension Managers, Premium Pension, Stanbic IBTC Pension and NLPC led other...",may 14 2021 crusader sterling pension arm pension manager premium pension stanbic ibtc pension nlpc led,"['may', '14', '2021', 'crusader', 'sterling', 'pension', 'arm', 'pension', 'manager', 'premium', 'pension', 'stanbic', 'ibtc', 'pension', 'nlpc', 'led']",0.0,Neutral
"22 years of democracy: Poverty, insecurity dealing deadly blow on Nigerians",Zebulon Agomuo,"May 30, 2021","Twenty-two years ago, on May 29, 1999, Nigeria returned to civil rule. The military which had held power for many...",twentytwo year ago may 29 1999 nigeria returned civil rule military held power many,"['twentytwo', 'year', 'ago', 'may', '29', '1999', 'nigeria', 'returned', 'civil', 'rule', 'military', 'held', 'power', 'many']",0.2,Positive
Constitution amendment: National Assembly faces tough task as distrust trails exercise,Iwok Iniobong,"May 30, 2021","A fresh move toward the amendment of Nigeria’s 1999 Constitution began Wednesday, May 26, 2021 with the National Assembly conducting...",fresh move toward amendment nigeria ’ 1999 constitution began wednesday may 26 2021 national assembly conducting,"['fresh', 'move', 'toward', 'amendment', 'nigeria', '’', '1999', 'constitution', 'began', 'wednesday', 'may', '26', '2021', 'national', 'assembly', 'conducting']",0.3,Positive
Nigeria dithers as world's largest oil region turns hydrogen hub,Oladehinde Oladipo,"May 29, 2021","The biggest oil-exporting region in the world, the Middle East, has set its sights on becoming a major clean energy...",biggest oilexporting region world middle east set sight becoming major clean energy,"['biggest', 'oilexporting', 'region', 'world', 'middle', 'east', 'set', 'sight', 'becoming', 'major', 'clean', 'energy']",0.21979166666666666,Positive
How insecurity blights gains of Nigeria's 22-year democracy,Obinna Emelike,"May 29, 2021",Nigeria returned to civil rule in 1999 after several years of military occupation of power stool. Today marks exactly 22...,nigeria returned civil rule 1999 several year military occupation power stool today mark exactly 22,"['nigeria', 'returned', 'civil', 'rule', '1999', 'several', 'year', 'military', 'occupation', 'power', 'stool', 'today', 'mark', 'exactly', '22']",0.049999999999999996,Neutral
Reps minority group says Nigeria becoming a failed state,BusinessDay,"May 29, 2021",The house of representative minority group has asked President Muhammadu Buhari to “buckle up” in addressing the challenges confronting the...,house representative minority group asked president muhammadu buhari “ buckle ” addressing challenge confronting,"['house', 'representative', 'minority', 'group', 'asked', 'president', 'muhammadu', 'buhari', '“', 'buckle', '”', 'addressing', 'challenge', 'confronting']",0.0,Neutral
Why Kuda's exit offer to early investors is a big deal,Frank Eleanya,"May 29, 2021","Startup exit is the dream of many investors and founders and in a place like Nigeria, it does not happen...",startup exit dream many investor founder place like nigeria happen,"['startup', 'exit', 'dream', 'many', 'investor', 'founder', 'place', 'like', 'nigeria', 'happen']",0.5,Positive
Low-wage manufacturing jobs can dent Nigeria’s unemployment,Bunmi Bailey,"May 28, 2021","Creating low-skilled jobs in the manufacturing sector that offer lower wages can help Nigeria temporarily tackle unemployment problem, experts have...",creating lowskilled job manufacturing sector offer lower wage help nigeria temporarily tackle unemployment problem expert,"['creating', 'lowskilled', 'job', 'manufacturing', 'sector', 'offer', 'lower', 'wage', 'help', 'nigeria', 'temporarily', 'tackle', 'unemployment', 'problem', 'expert']",0.0,Neutral
Stanbic Bank lines up $100m to fund renewables in Nigeria,BusinessDay,"May 28, 2021",The manager of Nigeria’s biggest pension fund is to commit $100m in financing for the renewables sector but it’s also...,manager nigeria ’ biggest pension fund commit 100m financing renewables sector ’ also,"['manager', 'nigeria', '’', 'biggest', 'pension', 'fund', 'commit', '100m', 'financing', 'renewables', 'sector', '’', 'also']",0.0,Neutral
Green Africa disrupts airline business with cheap airfares,Ifeoma Okeke-Korieocha,"May 28, 2021",With insecurity driving more people to travel by air and the incessant surge in airfares as a result of depleting...,insecurity driving people travel air incessant surge airfare result depleting,"['insecurity', 'driving', 'people', 'travel', 'air', 'incessant', 'surge', 'airfare', 'result', 'depleting']",0.0,Neutral
"High input costs, insecurity, climate change take toll on food prices",Josephine Okojie,"May 27, 2021","The high cost of farm inputs, insecurity, and climate change are responsible for rising food prices in Africa’s most populous...",high cost farm input insecurity climate change responsible rising food price africa ’ populous,"['high', 'cost', 'farm', 'input', 'insecurity', 'climate', 'change', 'responsible', 'rising', 'food', 'price', 'africa', '’', 'populous']",0.18,Positive
"Nigeria mulls sale of transmission company, Zungeru hydro plant",BusinessDay,"May 27, 2021","Nigeria’s Bureau for Public enterprises, the agency charged with the privatization of public utilities is to recommend the sale of...",nigeria ’ bureau public enterprise agency charged privatization public utility recommend sale,"['nigeria', '’', 'bureau', 'public', 'enterprise', 'agency', 'charged', 'privatization', 'public', 'utility', 'recommend', 'sale']",0.0,Neutral
Nigeria’s trade sector seen exiting 2 years of negative growth,Bunmi Bailey,"May 27, 2021","Nigeria’s trade sector, the second-biggest contributor to GDP, could return to positive growth in the second quarter of 2021, according...",nigeria ’ trade sector secondbiggest contributor gdp could return positive growth second quarter 2021 according,"['nigeria', '’', 'trade', 'sector', 'secondbiggest', 'contributor', 'gdp', 'could', 'return', 'positive', 'growth', 'second', 'quarter', '2021', 'according']",0.11363636363636363,Positive
"Tax cuts, low prices top benefits of special airport zones",Ifeoma Okeke-Korieocha,"May 27, 2021","Businesses operating within the designated special economic zones (SEZs) of four international airports in Lagos, Kano, Abuja and Port Harcourt...",business operating within designated special economic zone sezs four international airport lagos kano abuja port harcourt,"['business', 'operating', 'within', 'designated', 'special', 'economic', 'zone', 'sezs', 'four', 'international', 'airport', 'lagos', 'kano', 'abuja', 'port', 'harcourt']",0.18571428571428572,Positive
Speculation pushes naira to one-year low,Hope Moses-Ashike,"May 26, 2021",The pressure on Nigeria’s currency intensified on Wednesday as black market speculators have taken advantage of the Central Bank of...,pressure nigeria ’ currency intensified wednesday black market speculator taken advantage central bank,"['pressure', 'nigeria', '’', 'currency', 'intensified', 'wednesday', 'black', 'market', 'speculator', 'taken', 'advantage', 'central', 'bank']",-0.08333333333333333,Neutral
"Shell, Eni lose OPL 245 after 10-year corruption case",Oladehinde Oladipo,"May 26, 2021","In its latest legal moves, the Federal government has insisted  Royal Dutch Shell PLC and Eni SpA resolve all corrupt...",latest legal move federal government insisted royal dutch shell plc eni spa resolve corrupt,"['latest', 'legal', 'move', 'federal', 'government', 'insisted', 'royal', 'dutch', 'shell', 'plc', 'eni', 'spa', 'resolve', 'corrupt']",0.06666666666666665,Neutral
Banks ignore negative real returns to increase holdings of govt securities,Okafor Endurance,"May 26, 2021",Nigeria’s biggest banks were more concerned about their exposure to risk than the return on their investment in the first...,nigeria ’ biggest bank concerned exposure risk return investment first,"['nigeria', '’', 'biggest', 'bank', 'concerned', 'exposure', 'risk', 'return', 'investment', 'first']",0.25,Positive
